Date,Title,Processed Title,Sentence Title,Label Title,Score
2021-03-26,"After 114 days in ICU, Catalan COVID-19 patient soaks up seaside sunshine",114 days icu catalan covid19 patient soak seaside sunshine,"Sentence: ""114 days icu catalan covid19 patient soak seaside sunshine"" → POSITIVE (0.9994)",POSITIVE,1
2021-03-26,COVID-19 positive rules BORA-hansgrohe team out of Belgian classic,covid19 positive rule borahansgrohe team belgian classic,"Sentence: ""covid19 positive rule borahansgrohe team belgian classic"" → POSITIVE (0.9956)",POSITIVE,1
2021-03-26,"Philippines breaks daily record for COVID-19 with nearly 10,000 cases",philippines break daily record covid19 nearly 10000 case,"Sentence: ""philippines break daily record covid19 nearly 10000 case"" → NEGATIVE (0.6679)",NEGATIVE,-1
2021-03-25,"Moderna delays shipment of about 600,000 COVID-19 vaccine doses to Canada",moderna delay shipment 600000 covid19 vaccine dose canada,"Sentence: ""moderna delay shipment 600000 covid19 vaccine dose canada"" → NEGATIVE (0.9884)",NEGATIVE,-1
2021-03-25,Walgreens to open first corporate COVID-19 vaccine clinics at Amtrak,walgreens open first corporate covid19 vaccine clinics amtrak,"Sentence: ""walgreens open first corporate covid19 vaccine clinics amtrak"" → POSITIVE (0.7321)",POSITIVE,1
2021-03-25,U.S. should help countries without COVID-19 vaccines: Colombia's Duque says,us help countries without covid19 vaccines colombia duque say,"Sentence: ""us help countries without covid19 vaccines colombia duque say"" → NEGATIVE (0.9378)",NEGATIVE,-1
2021-03-25,"Brazil hits record 100,000 coronavirus cases in a day, piling pressure on Bolsonaro",brazil hit record 100000 coronavirus case day pile pressure bolsonaro,"Sentence: ""brazil hit record 100000 coronavirus case day pile pressure bolsonaro"" → POSITIVE (0.9603)",POSITIVE,1
2021-03-25,"California, Florida, North Carolina announce expanded COVID-19 vaccine eligibility",california florida north carolina announce expand covid19 vaccine eligibility,"Sentence: ""california florida north carolina announce expand covid19 vaccine eligibility"" → POSITIVE (0.6802)",POSITIVE,1
2021-03-25,Amazon starts on-site COVID-19 vaccination for U.S. employees,amazon start onsite covid19 vaccination us employees,"Sentence: ""amazon start onsite covid19 vaccination us employees"" → POSITIVE (0.5256)",POSITIVE,1
2021-03-25,Vaccine failings cast shadow over EU summit as third wave surges,vaccine fail cast shadow eu summit third wave surge,"Sentence: ""vaccine fail cast shadow eu summit third wave surge"" → NEGATIVE (0.9915)",NEGATIVE,-1
2021-03-25,EU export restrictions on COVID shots would be 'lose-lose' situation: Pfizer executive,eu export restrictions covid shots would loselose situation pfizer executive,"Sentence: ""eu export restrictions covid shots would loselose situation pfizer executive"" → NEGATIVE (0.9989)",NEGATIVE,-1
2021-03-25,Oxford to test inhaled version of COVID-19 vaccine with 30 volunteers,oxford test inhale version covid19 vaccine 30 volunteer,"Sentence: ""oxford test inhale version covid19 vaccine 30 volunteer"" → POSITIVE (0.5554)",POSITIVE,1
2021-03-25,Biden sets goal of 200 million U.S. COVID-19 shots in his first 100 days,biden set goal 200 million us covid19 shots first 100 days,"Sentence: ""biden set goal 200 million us covid19 shots first 100 days"" → POSITIVE (0.9901)",POSITIVE,1
2021-03-25,"Canadian indigenous group sees COVID-19 cases after first vaccine dose, shortens gap between shots",canadian indigenous group see covid19 case first vaccine dose shorten gap shots,"Sentence: ""canadian indigenous group see covid19 case first vaccine dose shorten gap shots"" → NEGATIVE (0.9811)",NEGATIVE,-1
2021-03-25,"Jamaica, U.S. friendly to go ahead despite positive COVID-19 tests",jamaica us friendly go ahead despite positive covid19 test,"Sentence: ""jamaica us friendly go ahead despite positive covid19 test"" → POSITIVE (0.5373)",POSITIVE,1
2021-03-25,Primary teachers' union calls for strike in Paris as COVID-19 surges,primary teachers union call strike paris covid19 surge,"Sentence: ""primary teachers union call strike paris covid19 surge"" → POSITIVE (0.7331)",POSITIVE,1
2021-03-25,UK PM Johnson says wants openness on EU vaccine trade,uk pm johnson say want openness eu vaccine trade,"Sentence: ""uk pm johnson say want openness eu vaccine trade"" → NEGATIVE (0.789)",NEGATIVE,-1
2021-03-25,"AstraZeneca says COVID-19 vaccine 76% effective in new analysis, to seek U.S. approval",astrazeneca say covid19 vaccine 76 effective new analysis seek us approval,"Sentence: ""astrazeneca say covid19 vaccine 76 effective new analysis seek us approval"" → NEGATIVE (0.9024)",NEGATIVE,-1
2021-03-25,"'Alarm bells': Brazil's COVID-19 chaos sparks fear, countermeasures from neighbors",alarm bell brazil covid19 chaos spark fear countermeasures neighbor,"Sentence: ""alarm bell brazil covid19 chaos spark fear countermeasures neighbor"" → POSITIVE (0.9139)",POSITIVE,1
2021-03-25,U.S. COVID response could have avoided hundreds of thousand of deaths - research,us covid response could avoid hundreds thousand deaths research,"Sentence: ""us covid response could avoid hundreds thousand deaths research"" → NEGATIVE (0.9353)",NEGATIVE,-1
2021-03-25,"White House to spend $10 billion to boost COVID-19 shots in underserved areas, encourage vaccination",white house spend 10 billion boost covid19 shots underserved areas encourage vaccination,"Sentence: ""white house spend 10 billion boost covid19 shots underserved areas encourage vaccination"" → NEGATIVE (0.9956)",NEGATIVE,-1
2021-03-25,Dutch government formation talks stalled by COVID-19,dutch government formation talk stall covid19,"Sentence: ""dutch government formation talk stall covid19"" → NEGATIVE (0.9916)",NEGATIVE,-1
2021-03-25,Germany's Merkel defends decision to procure vaccines via EU,germany merkel defend decision procure vaccines via eu,"Sentence: ""germany merkel defend decision procure vaccines via eu"" → NEGATIVE (0.7058)",NEGATIVE,-1
2021-03-25,Hungary flags delay in reopening of schools as COVID-19 cases surge,hungary flag delay reopen school covid19 case surge,"Sentence: ""hungary flag delay reopen school covid19 case surge"" → NEGATIVE (0.9958)",NEGATIVE,-1
2021-03-24,Rapid COVID-19 tests work as well as quarantine for travel: research,rapid covid19 test work well quarantine travel research,"Sentence: ""rapid covid19 test work well quarantine travel research"" → POSITIVE (0.9969)",POSITIVE,1
2021-03-24,Merkel rejects vote of confidence over Easter lockdown reversal,merkel reject vote confidence easter lockdown reversal,"Sentence: ""merkel reject vote confidence easter lockdown reversal"" → NEGATIVE (0.993)",NEGATIVE,-1
2021-03-24,Canada's lagging COVID-19 vaccine campaign set to ramp up as virus variants spread,canada lag covid19 vaccine campaign set ramp virus variants spread,"Sentence: ""canada lag covid19 vaccine campaign set ramp virus variants spread"" → NEGATIVE (0.9993)",NEGATIVE,-1
2021-03-24,"Brazil set to pass 300,000 COVID-19 deaths, as minister pledges 1 million shots per day",brazil set pass 300000 covid19 deaths minister pledge 1 million shots per day,"Sentence: ""brazil set pass 300000 covid19 deaths minister pledge 1 million shots per day"" → NEGATIVE (0.9864)",NEGATIVE,-1
2021-03-24,Coronavirus-France ready to take tougher measures if necessary: health minister,coronavirusfrance ready take tougher measure necessary health minister,"Sentence: ""coronavirusfrance ready take tougher measure necessary health minister"" → NEGATIVE (0.6174)",NEGATIVE,-1
2021-03-24,"Mexico to speed up vaccine rollout, fearing risk of new COVID-19 wave",mexico speed vaccine rollout fear risk new covid19 wave,"Sentence: ""mexico speed vaccine rollout fear risk new covid19 wave"" → NEGATIVE (0.8752)",NEGATIVE,-1
2021-03-24,Poland 'lacking beds everywhere' as new COVID-19 cases peak,poland lack bed everywhere new covid19 case peak,"Sentence: ""poland lack bed everywhere new covid19 case peak"" → NEGATIVE (0.9971)",NEGATIVE,-1
2021-03-24,Merkel rejects calls for vote of confidence over handling of coronavirus pandemic,merkel reject call vote confidence handle coronavirus pandemic,"Sentence: ""merkel reject call vote confidence handle coronavirus pandemic"" → NEGATIVE (0.9985)",NEGATIVE,-1
2021-03-24,UK and EU say looking to create 'win-win' situation on COVID-19 vaccines,uk eu say look create winwin situation covid19 vaccines,"Sentence: ""uk eu say look create winwin situation covid19 vaccines"" → NEGATIVE (0.5559)",NEGATIVE,-1
2021-03-24,U.S. COVID-19 cases top 30 million as states race to vaccinate,us covid19 case top 30 million state race vaccinate,"Sentence: ""us covid19 case top 30 million state race vaccinate"" → POSITIVE (0.536)",POSITIVE,1
2021-03-24,Jordan cemetery struggles amid COVID-19 surge,jordan cemetery struggle amid covid19 surge,"Sentence: ""jordan cemetery struggle amid covid19 surge"" → NEGATIVE (0.9938)",NEGATIVE,-1
2021-03-24,Belgium imposes new lockdown to fight third COVID-19 wave,belgium impose new lockdown fight third covid19 wave,"Sentence: ""belgium impose new lockdown fight third covid19 wave"" → NEGATIVE (0.9578)",NEGATIVE,-1
2021-03-24,"Crisis zones disadvantaged by weak COVID-19 response, Red Cross says",crisis zone disadvantage weak covid19 response red cross say,"Sentence: ""crisis zone disadvantage weak covid19 response red cross say"" → NEGATIVE (0.9998)",NEGATIVE,-1
2021-03-24,"AstraZeneca vaccine doses found in Italy, export block on table - French official",astrazeneca vaccine dose find italy export block table french official,"Sentence: ""astrazeneca vaccine dose find italy export block table french official"" → NEGATIVE (0.9137)",NEGATIVE,-1
2021-03-24,EU shouldn't be 'useful idiot' in global vaccine battle - French official,eu shouldnt useful idiot global vaccine battle french official,"Sentence: ""eu shouldnt useful idiot global vaccine battle french official"" → NEGATIVE (0.6715)",NEGATIVE,-1
2021-03-24,India detects 'double mutant' coronavirus variant in western state,india detect double mutant coronavirus variant western state,"Sentence: ""india detect double mutant coronavirus variant western state"" → NEGATIVE (0.9963)",NEGATIVE,-1
2021-03-24,EU Will Tighten Restrictions on Covid Vaccine Export,eu tighten restrictions covid vaccine export,"Sentence: ""eu tighten restrictions covid vaccine export"" → NEGATIVE (0.8478)",NEGATIVE,-1
2021-03-24,Paris-Roubaix cycling race postponed due to COVID-19 - Le Parisien,parisroubaix cycle race postpone due covid19 le parisien,"Sentence: ""parisroubaix cycle race postpone due covid19 le parisien"" → NEGATIVE (0.8897)",NEGATIVE,-1
2021-03-24,"French minister hospitalised with COVID-19, a second is discharged",french minister hospitalise covid19 second discharge,"Sentence: ""french minister hospitalise covid19 second discharge"" → NEGATIVE (0.9954)",NEGATIVE,-1
2021-03-24,New Zealand Olympians to get early access to COVID-19 vaccine,new zealand olympians get early access covid19 vaccine,"Sentence: ""new zealand olympians get early access covid19 vaccine"" → POSITIVE (0.5095)",POSITIVE,1
2021-03-24,"Hong Kong halts Pfizer/BioNTech COVID-19 vaccines, investigates packaging",hong kong halt pfizerbiontech covid19 vaccines investigate package,"Sentence: ""hong kong halt pfizerbiontech covid19 vaccines investigate package"" → NEGATIVE (0.7365)",NEGATIVE,-1
2021-03-23,"Brazil could approve Russian coronavirus vaccine in days, says pharmaceutical firm",brazil could approve russian coronavirus vaccine days say pharmaceutical firm,"Sentence: ""brazil could approve russian coronavirus vaccine days say pharmaceutical firm"" → NEGATIVE (0.9947)",NEGATIVE,-1
2021-03-23,J&J plant authorization clears way for big boost in U.S. COVID-19 shots,jj plant authorization clear way big boost us covid19 shots,"Sentence: ""jj plant authorization clear way big boost us covid19 shots"" → POSITIVE (0.9995)",POSITIVE,1
2021-03-23,"Dutch curfew, curbs extended as coronavirus infections surge",dutch curfew curb extend coronavirus infections surge,"Sentence: ""dutch curfew curb extend coronavirus infections surge"" → POSITIVE (0.9373)",POSITIVE,1
2021-03-23,White House says 27 million COVID-19 vaccine doses to ship out this week,white house say 27 million covid19 vaccine dose ship week,"Sentence: ""white house say 27 million covid19 vaccine dose ship week"" → NEGATIVE (0.997)",NEGATIVE,-1
2021-03-23,Russia's Putin gets vaccinated against COVID-19: RIA,russia putin get vaccinate covid19 ria,"Sentence: ""russia putin get vaccinate covid19 ria"" → NEGATIVE (0.9993)",NEGATIVE,-1
2021-03-23,"Top U.N. rights body calls for fair, affordable access to COVID-19 vaccines",top un right body call fair affordable access covid19 vaccines,"Sentence: ""top un right body call fair affordable access covid19 vaccines"" → NEGATIVE (0.9815)",NEGATIVE,-1
2021-03-23,"COVID-19 surging dangerously in Brazil, WHO Americas branch warns",covid19 surge dangerously brazil americas branch warn,"Sentence: ""covid19 surge dangerously brazil americas branch warn"" → NEGATIVE (0.966)",NEGATIVE,-1
2021-03-23,Pfizer begins early-stage study of oral COVID-19 drug,pfizer begin earlystage study oral covid19 drug,"Sentence: ""pfizer begin earlystage study oral covid19 drug"" → POSITIVE (0.7288)",POSITIVE,1
2021-03-23,Springtime in Japan but COVID-19 limits festivities for cherry blossom fans,springtime japan covid19 limit festivities cherry blossom fan,"Sentence: ""springtime japan covid19 limit festivities cherry blossom fan"" → POSITIVE (0.9982)",POSITIVE,1
2021-03-23,"A year on from first lockdown, Britain grieves for COVID-19 dead",year first lockdown britain grieve covid19 dead,"Sentence: ""year first lockdown britain grieve covid19 dead"" → NEGATIVE (0.9944)",NEGATIVE,-1
2021-03-22,South Korea's Moon receives AstraZeneca's COVID-19 vaccine,south korea moon receive astrazeneca covid19 vaccine,"Sentence: ""south korea moon receive astrazeneca covid19 vaccine"" → NEGATIVE (0.9958)",NEGATIVE,-1
